 Destination Port, Flow Duration, Total Fwd Packets,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
80,47849112,13,0,0,0,0,0,0,0,0,0,16.72727273,916093.0064,1847232,14955,10100000,47940.51744,10100000,10000000,BENIGN
80,44,2,0,0,0,1,0,0,0,0,0,334.147541,0,0,0,0,0,0,0,BENIGN
80,47557853,8,0,0,0,1,0,0,0,0,1,557.0843373,770921.3335,1557063,15197,10100000,39971.00571,10100000,10000000,BENIGN
80,80,2,0,0,0,1,0,0,0,0,0,158.0769231,0,0,0,0,0,0,0,BENIGN
80,47916634,25,0,0,0,1,0,0,0,0,0,42,998344.5085,2011760,14972,10000000,45464.09122,10100000,10000000,BENIGN
80,4,2,0,0,0,0,1,0,0,0,0,10.33333333,0,0,0,0,0,0,0,BENIGN
443,114177668,26,0,0,0,1,0,0,0,0,0,271.0392157,1845118.374,6152759,22852,9787201.727,783547.6172,10000000,7424754,BENIGN
80,47569777,12,0,0,0,1,0,0,0,0,0,485,776437.1668,1568092,15197,10100000,41188.93512,10100000,10000000,BENIGN
80,63,2,0,0,0,1,0,0,0,0,0,401.46,0,0,0,0,0,0,0,BENIGN
80,52977251,111,0,0,0,1,0,0,0,0,1,359.8571429,3545585.5,7106415,15189,10000000,83440.80064,10100000,9909404,BENIGN
80,82,2,0,0,0,1,0,0,0,0,0,316.962963,0,0,0,0,0,0,0,BENIGN
443,118027869,99,0,0,0,1,0,0,0,0,0,259.9591837,2099320.982,6318966,22867,9798811.273,747111.9768,10000000,7546197,BENIGN
443,116082981,21,0,0,0,1,0,0,0,0,0,213.2653061,36575.44117,163742,36652,9625973.75,1319930.402,10000000,5434754,BENIGN
443,116044814,27,0,0,0,1,0,0,0,0,0,147.3333333,89366.07955,346263,36302,9607905.5,1394549.487,10000000,5179633,BENIGN
443,65792112,9,0,1,0,0,1,0,0,0,0,304.6136364,807.1011325,38948,36756,9361740.571,1717052.475,10000000,5467832,BENIGN
123,67029050,2,0,0,0,1,0,0,0,0,0,101.3157895,0,28713,28713,67000000,0,67000000,67000000,BENIGN
443,117574967,47,0,0,0,0,0,0,0,0,1,60,560125.0813,1638671,22846,9480192.417,1427068.218,10000000,5244668,BENIGN
443,117572910,51,0,0,0,0,0,0,0,0,1,60,2165717.701,7185313,22883,9865252.636,532162.2529,10000000,8260743,BENIGN
8612,10124,22,0,0,0,0,0,0,0,0,1,172.5,0,0,0,0,0,0,0,BENIGN
8610,10130,22,0,0,0,1,0,0,0,0,0,455,0,0,0,0,0,0,0,BENIGN
443,116214692,33,0,0,0,0,1,0,0,0,0,7.75,291422.2843,1003004,36230,10000000,5006.755972,10000000,9996080,BENIGN
443,115910485,36,0,0,0,0,1,0,0,0,0,7.75,57205.9343,234725,36221,9606126.75,1391388.584,10000000,5188150,BENIGN
80,111168629,22,0,0,0,0,1,0,0,0,0,7.75,839350.816,2817757,23488,9814180.636,667639.9884,10000000,7801844,BENIGN
443,6006274,7,0,0,0,0,1,0,0,0,0,7.75,0,295885,295885,5710323,0,5710323,5710323,BENIGN
33014,234,3,0,0,0,0,1,0,0,0,0,7.75,0,0,0,0,0,0,0,BENIGN
443,115484241,29,0,0,0,0,1,0,0,0,0,7.75,1840575.973,4736521,36316,9499152.909,1415321.33,10000000,5270954,BENIGN
443,115427980,62,0,0,0,0,1,0,0,0,0,7.75,1923356.971,4988476,36744,9449395.545,1502705.946,10000000,5037257,BENIGN
443,115201539,26,0,0,0,0,0,0,0,0,1,60,21540.31614,94647,23085,10000000,7956.866386,10000000,9999010,BENIGN
443,115614418,26,0,1,0,0,1,0,0,0,0,31,88985.94634,332198,36808,10000000,7499.530533,10000000,9998140,BENIGN
443,115615829,28,0,1,0,0,1,0,0,0,0,31,79581.62914,300441,36201,10000000,7404.527512,10000000,9999070,BENIGN
443,115613941,26,0,1,0,0,1,0,0,0,0,31,77721.00451,294856,36825,10000000,4234.104682,10000000,9998331,BENIGN
443,115612614,26,0,1,0,0,1,0,0,0,0,31,77123.83526,292300,36185,10000000,4160.180486,10000000,9999368,BENIGN
443,116187112,21,0,1,0,0,1,0,0,0,0,31,89563.6477,346302,35799,9620356.5,1352414.605,10000000,5325878,BENIGN
443,116275635,24,0,1,0,0,1,0,0,0,0,31,91180.36682,352277,36263,9626895.167,1334416.207,10000000,5389592,BENIGN
443,115612153,21,0,0,0,0,0,0,0,0,1,110,77028.51488,292557,36823,10000000,4334.136017,10000000,9997963,BENIGN
123,68016331,2,0,0,0,0,1,0,0,0,0,7.75,0,16098,16098,68000000,0,68000000,68000000,BENIGN
123,66016412,2,0,0,0,0,1,0,0,0,0,7.75,0,16436,16436,66000000,0,66000000,66000000,BENIGN
53,91511,1,0,0,0,0,1,0,0,0,0,7.75,0,0,0,0,0,0,0,BENIGN
443,116236250,32,0,0,0,0,1,0,0,0,0,7.75,227034.5978,776007,22844,10000000,8542.972439,10000000,9996459,BENIGN
443,4604943,3,0,0,0,1,0,0,0,0,1,377.9795918,0,0,0,0,0,0,0,BENIGN
443,5309286,3,0,0,0,0,0,0,0,0,1,60,0,23072,23072,5286196,0,5286196,5286196,BENIGN
443,4605623,3,0,0,0,0,1,0,0,0,0,7.75,0,0,0,0,0,0,0,BENIGN
443,5341952,3,0,1,0,0,1,0,0,0,0,31,0,23122,23122,5318812,0,5318812,5318812,BENIGN
443,4606408,3,0,1,0,0,1,0,0,0,0,31,0,0,0,0,0,0,0,BENIGN
443,4606597,3,0,1,0,0,1,0,0,0,0,31,0,0,0,0,0,0,0,BENIGN
443,4606915,3,0,1,0,0,1,0,0,0,0,31,0,0,0,0,0,0,0,BENIGN
123,67016592,2,0,0,0,0,0,0,0,0,1,60,0,16427,16427,67000000,0,67000000,67000000,BENIGN
53864,4,2,0,0,0,0,1,0,0,0,0,7.75,0,0,0,0,0,0,0,BENIGN
37889,0,2,0,0,0,0,1,0,0,0,0,7.75,0,0,0,0,0,0,0,BENIGN
37887,3,2,0,0,0,1,0,0,0,0,0,239.7173913,0,0,0,0,0,0,0,BENIGN
37881,48,2,0,0,0,0,1,0,0,0,0,7.75,0,0,0,0,0,0,0,BENIGN
37893,3,2,0,0,0,1,0,0,0,0,0,281.3125,0,0,0,0,0,0,0,BENIGN
37890,2,2,0,1,0,0,1,0,0,0,0,31,0,0,0,0,0,0,0,BENIGN
53,30588,1,0,1,0,0,1,0,0,0,0,31,0,0,0,0,0,0,0,BENIGN
443,4517338,3,0,1,0,0,1,0,0,0,0,31,0,0,0,0,0,0,0,BENIGN
443,4965581,3,0,0,0,0,1,0,0,0,0,10.33333333,0,0,0,0,0,0,0,BENIGN
443,5061889,3,0,0,0,1,0,0,0,0,0,211.5111111,0,23072,23072,5038814,0,5038814,5038814,BENIGN
443,5062136,3,0,0,0,1,0,0,0,0,0,151.9615385,0,23113,23113,5039020,0,5039020,5039020,BENIGN
443,115307801,24,0,0,0,1,0,0,0,0,0,254.7123288,37192.50753,154316,30816,10000000,17362.62918,10000000,9959891,BENIGN
123,69016360,2,0,0,0,0,1,1,0,0,0,0,0,16361,16361,69000000,0,69000000,69000000,BENIGN
443,5068090,3,0,0,0,0,1,0,0,0,0,0,0,23118,23118,5044968,0,5044968,5044968,BENIGN
37900,3,2,0,0,0,0,0,0,0,0,1,54,0,0,0,0,0,0,0,BENIGN
37891,45,2,0,1,0,0,1,0,0,0,0,223.5,0,0,0,0,0,0,0,BENIGN
37883,3,2,0,1,0,0,1,0,0,0,0,304.8333333,0,0,0,0,0,0,0,BENIGN
37880,3,2,0,0,0,0,0,0,0,0,1,60,0,0,0,0,0,0,0,BENIGN
123,68016690,2,0,0,0,0,0,0,0,0,1,60,0,16382,16382,68000000,0,68000000,68000000,BENIGN
443,4977587,3,0,0,0,0,0,0,0,0,1,60,0,0,0,0,0,0,0,BENIGN
443,4977805,3,0,0,0,0,0,0,0,0,1,60,0,0,0,0,0,0,0,BENIGN
443,116250798,24,0,0,0,1,0,0,0,0,0,0,78510.29895,295356,23262,9641511.75,1314770.57,10000000,5466632,BENIGN
443,5106460,3,0,0,0,1,0,0,0,0,0,261.2307692,0,23532,23532,5082915,0,5082915,5082915,BENIGN
443,115778625,25,0,0,0,1,0,0,0,0,0,262.1219512,98202.33408,348653,22814,10000000,10780.8353,10000000,9996052,BENIGN
37886,4,2,0,1,0,0,1,0,0,0,0,31,0,0,0,0,0,0,0,BENIGN
37888,4,2,0,0,0,1,0,0,0,0,0,143.8214286,0,0,0,0,0,0,0,BENIGN
37878,3,2,0,0,0,0,0,0,0,0,0,68.13076923,0,0,0,0,0,0,0,BENIGN
50897,212,3,0,0,0,1,0,0,0,0,1,1272.467811,0,0,0,0,0,0,0,BENIGN
443,114987563,25,0,0,0,1,0,0,0,0,0,257.2307692,1627829.882,5442144,41429,9915556,311020.1177,10000000,8978104,BENIGN
443,60571023,14,0,1,0,0,1,0,0,0,0,31,160042.0734,476807,84601,9945016.333,192356.676,10100000,9555495,BENIGN
49666,37171286,39,0,0,0,0,0,0,0,0,1,101,0,0,0,0,0,0,0,BENIGN
49666,204,3,0,0,0,1,0,0,0,0,1,790.1197183,0,0,0,0,0,0,0,BENIGN
49196,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
123,68000250,4,0,0,0,1,0,0,0,0,1,874.0857143,0,124,124,68000000,0,68000000,68000000,BENIGN
3268,390,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
389,329,4,0,0,0,1,0,0,0,0,0,452.7333333,0,0,0,0,0,0,0,BENIGN
123,68093894,2,0,0,0,1,0,0,0,0,0,77.0625,0,93459,93459,67900000,0,67900000,67900000,BENIGN
123,66055674,2,0,0,0,1,0,0,0,0,1,63.3125,0,63773,63773,65900000,0,65900000,65900000,BENIGN
123,69028717,2,0,0,0,0,1,0,0,0,0,126.8,0,28605,28605,69000000,0,69000000,69000000,BENIGN
123,69072014,2,0,0,0,1,0,0,0,0,0,531.9285714,0,71706,71706,68900000,0,68900000,68900000,BENIGN
80,5050622,3,0,0,0,1,0,0,0,0,0,507.1333333,0,0,0,0,0,0,0,BENIGN
443,5263276,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
443,66081172,24,0,0,0,1,0,0,0,0,0,416.9333333,271414.4527,473472,89634,32700000,36800000,58800000,6724030,BENIGN
49631,3,2,0,0,0,1,0,0,0,0,1,527.6666667,0,0,0,0,0,0,0,BENIGN
443,61762909,15,0,0,0,0,1,0,0,0,0,28.33333333,354489.6695,951163,82762,10000000,45453.90014,10100000,9967376,BENIGN
137,32957633,520,0,0,0,0,0,0,0,0,1,112.5,0,4002401,4002401,26300000,0,26300000,26300000,BENIGN
443,12299466,102,0,0,0,1,0,0,0,0,0,480.4375,0,0,0,0,0,0,0,BENIGN
443,5771750,8,0,0,0,0,0,0,0,0,1,95,0,314962,314962,5456785,0,5456785,5456785,BENIGN
49634,3,2,0,0,0,0,0,0,0,0,0,253.0769231,0,0,0,0,0,0,0,BENIGN
53,30503,1,0,0,0,0,0,0,0,0,0,253.0769231,0,0,0,0,0,0,0,BENIGN
80,59292334,53,0,0,0,0,0,0,0,0,0,53.84615385,987253.2225,2119469,14983,9986340.8,43598.60734,10000000,9909394,BENIGN
80,50,2,0,0,0,0,0,0,0,0,0,53.84615385,0,0,0,0,0,0,0,BENIGN
80,61287613,114,0,0,0,0,0,0,0,0,0,93,1722147.848,3986290,15004,10100000,18928.13607,10100000,10000000,BENIGN
80,19,2,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,BENIGN
443,360000,8,0,0,0,1,0,0,0,0,0,221.6086957,0,0,0,0,0,0,0,BENIGN
80,118453331,17,0,0,0,1,0,0,0,0,0,221.6086957,7991.261934,51349,23443,9843133.583,616159.8031,10000000,7886700,BENIGN
443,30507751,8,0,0,0,1,0,0,0,0,0,306.7142857,300964.4451,505410,79782,10000000,6344.869148,10000000,9999159,BENIGN
443,3824,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
443,323989,8,0,0,0,1,0,0,0,0,0,290.1333333,0,0,0,0,0,0,0,BENIGN
443,282521,8,0,0,0,0,0,0,0,0,1,60,0,0,0,0,0,0,0,BENIGN
0,3120160,14,0,0,0,0,1,0,0,0,0,46.77272727,0,0,0,0,0,0,0,BENIGN
88,1143,9,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,BENIGN
443,268897,7,0,0,0,1,0,0,0,0,1,50.38888889,0,0,0,0,0,0,0,BENIGN
443,126,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
53,30702,1,0,0,0,1,0,0,0,0,0,160.0740741,0,0,0,0,0,0,0,BENIGN
443,456454,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
53,30449,1,0,0,0,1,0,0,0,0,1,35.22727273,0,0,0,0,0,0,0,BENIGN
138,23,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
138,25,13,0,0,0,1,0,0,0,0,0,182.8863636,0,0,0,0,0,0,0,BENIGN
137,28,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
137,20,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
137,4,2,0,1,0,0,1,0,0,0,0,31,0,0,0,0,0,0,0,BENIGN
137,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
443,3420083,12,0,0,0,1,0,0,0,0,0,65.74193548,0,0,0,0,0,0,0,BENIGN
443,3592228,12,0,0,0,1,0,0,0,0,0,63.6875,0,0,0,0,0,0,0,BENIGN
443,5597668,9,0,0,0,1,0,0,0,0,0,33.2,0,184338,184338,5413286,0,5413286,5413286,BENIGN
80,5394670,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
443,5662676,9,0,0,0,1,0,0,0,0,0,424.6666667,0,160686,160686,5501942,0,5501942,5501942,BENIGN
123,67016426,2,0,0,0,0,1,0,0,0,1,1.692307692,0,16086,16086,67000000,0,67000000,67000000,BENIGN
445,116215025,15,0,0,0,0,1,0,0,0,0,0,63.45864795,188,73,38700000,49800000,96200000,10000000,BENIGN
445,3,2,0,0,0,1,0,0,0,0,1,620.1846154,0,0,0,0,0,0,0,BENIGN
80,61319768,9,0,0,0,0,0,0,0,0,0,172.7307692,221827.1299,608052,111901,10100000,90091.55597,10200000,9993142,BENIGN
80,68,2,0,0,0,0,1,0,0,0,0,10.33333333,0,0,0,0,0,0,0,BENIGN
443,61573500,15,0,0,0,0,1,0,0,0,1,0.541666667,368010.0328,985321,83871,10000000,78910.41948,10100000,9889508,BENIGN
49583,27300,2,0,0,0,1,0,0,0,0,0,277.0833333,0,0,0,0,0,0,0,BENIGN
80,75387257,11,0,1,0,0,1,0,0,0,0,31,114305.9845,495410,192816,10000000,39733.04748,10100000,9997313,BENIGN
80,70,2,0,0,0,0,0,0,0,0,1,131.5,0,0,0,0,0,0,0,BENIGN
443,115531395,24,0,0,0,0,0,0,0,0,1,54,100485.6559,417076,83652,10000000,9509.778781,10000000,9999318,BENIGN
80,14827972,3,0,0,0,1,0,0,0,0,1,102.6818182,0,23498,23498,10000000,0,10000000,10000000,BENIGN
80,24843984,4,0,0,0,0,1,0,0,0,0,0,171.119841,23749,23507,10000000,161.2203461,10000000,10000000,BENIGN
52913,4,2,0,0,0,0,1,0,0,0,0,74.625,0,0,0,0,0,0,0,BENIGN
443,334510,3,0,0,0,1,0,0,0,0,0,520.5909091,0,0,0,0,0,0,0,BENIGN
80,115090030,16,0,0,0,1,0,0,0,0,0,496.9130435,74745.11395,271518,23432,9982866.636,66036.3388,10000000,9784101,BENIGN
80,115082399,17,0,0,0,0,0,0,0,0,1,96.5,74155.59402,269757,23481,9983425.818,68161.07955,10000000,9778186,BENIGN
389,451,11,0,0,0,1,0,0,0,0,0,489.6666667,0,0,0,0,0,0,0,BENIGN
0,22492,4,0,0,0,1,0,0,0,0,1,386.7636364,0,0,0,0,0,0,0,BENIGN
88,1182,9,0,1,0,0,1,0,0,0,0,31,0,0,0,0,0,0,0,BENIGN
443,119083111,12,0,0,0,1,0,0,0,0,1,680.7284768,124.3809824,35351,34941,9888514.25,401094.6691,10000000,8615011,BENIGN
443,128,2,0,1,0,0,1,0,0,0,0,31,0,0,0,0,0,0,0,BENIGN
443,116297430,32,0,0,0,0,1,0,0,0,0,0,190285.4991,714821,83510,9976700,85646.79352,10000000,9718820,BENIGN
5353,1631401,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
1660,364,3,0,0,0,0,0,0,0,0,1,112,0,0,0,0,0,0,0,BENIGN
443,110289412,12,0,0,0,1,0,0,0,0,0,490.4666667,1894.137391,30235,23785,9999586.545,5640.104757,10000000,9991049,BENIGN
443,5089669,8,0,0,0,0,1,0,0,0,3,8.25,0,0,0,0,0,0,0,BENIGN
43738,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
53,30457,1,0,0,0,1,0,0,0,0,2,1509.075949,0,0,0,0,0,0,0,BENIGN
123,64013025,4,0,0,0,0,1,0,0,0,0,0,0,114,114,64000000,0,64000000,64000000,BENIGN
80,65285882,11,0,0,0,1,0,0,0,0,1,250.625,101196.7753,336083,87468,10000000,41896.28901,10100000,9999587,BENIGN
80,191,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
445,111935806,30,0,0,0,1,0,0,0,0,0,67.53333333,62161.44965,141868,58,22300000,10700000,30100000,8022634,BENIGN
443,455800,12,0,1,0,0,1,0,0,0,4,243,0,0,0,0,0,0,0,BENIGN
443,92334468,14,0,0,0,1,0,0,0,0,1,243,0,0,0,0,0,0,0,BENIGN
53,30458,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
443,367643,8,0,0,0,1,0,0,0,0,0,524.4285714,0,0,0,0,0,0,0,BENIGN
443,115539654,26,0,0,0,1,0,0,0,0,0,349.4117647,1624572.527,5418292,29416,9980866.273,66721.45492,10000000,9780124,BENIGN
443,3,2,0,1,0,0,1,0,0,0,0,20.66666667,0,0,0,0,0,0,0,BENIGN
443,116714850,67,0,0,0,1,0,0,0,0,1,527.6666667,1918370.939,6392108,29428,9999747.545,3003.434679,10000000,9991065,BENIGN
443,2,2,0,0,0,0,1,0,0,0,0,28.33333333,0,0,0,0,0,0,0,BENIGN
1659,3,2,0,0,0,1,0,0,0,0,0,449.2,0,0,0,0,0,0,0,BENIGN
1665,1947,2,0,1,0,0,1,0,0,0,0,31,0,0,0,0,0,0,0,BENIGN
53,37647,1,0,0,0,0,1,0,0,0,0,512.3170732,0,0,0,0,0,0,0,BENIGN
443,283310,8,0,0,0,1,0,0,0,0,0,476.8181818,0,0,0,0,0,0,0,BENIGN
443,8972493,1,0,0,0,1,0,0,0,0,0,933.3636364,0,23918,23918,8948572,0,8948572,8948572,BENIGN
443,113,2,0,0,0,1,0,0,0,0,0,678.1333333,0,0,0,0,0,0,0,BENIGN
80,60959170,45,0,0,0,1,0,0,0,0,3,1467.52349,0,0,0,0,0,0,0,BENIGN
49617,184,2,0,0,0,1,0,0,0,0,1,147.45,0,0,0,0,0,0,0,BENIGN
80,30913923,4,0,0,0,0,1,0,0,0,0,12.33333333,0,0,0,0,0,0,0,BENIGN
80,3,2,0,0,0,0,1,0,0,0,0,316.9137931,0,0,0,0,0,0,0,BENIGN
443,30246824,8,0,0,0,1,0,0,0,0,0,854.75,116745.4509,245340,80237,10000000,8784.387543,10000000,9999283,BENIGN
57486,7680,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,BENIGN
80,33215679,4,0,0,0,1,0,0,0,0,1,14.33333333,0,0,0,0,0,0,0,BENIGN
80,3,2,0,1,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,BENIGN
443,1159192,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
443,71523861,9,0,0,0,0,0,0,0,0,0,95.40769231,0,0,0,0,0,0,0,BENIGN
49612,202,2,0,0,0,0,0,0,0,0,1,88,0,0,0,0,0,0,0,BENIGN
443,270046,7,0,0,0,1,0,0,0,0,0,1051.135821,0,0,0,0,0,0,0,BENIGN
443,69,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
443,71176737,8,0,1,0,0,1,0,0,0,0,31.22222222,0,0,0,0,0,0,0,BENIGN
49615,3,2,0,1,0,0,1,0,0,0,0,31,0,0,0,0,0,0,0,BENIGN
443,115091347,62,0,0,0,1,0,0,0,0,0,140.1428571,2343857.812,4905298,36295,10000000,7729.507548,10000000,10000000,BENIGN
80,111856122,7,0,0,0,0,0,0,0,0,1,60,0,0,0,0,0,0,0,BENIGN
80,112304700,12,0,0,0,1,0,0,0,0,1,1311.299959,0,0,0,0,0,0,0,BENIGN
80,63269048,27,0,0,0,1,0,0,0,0,1,1119.92525,0,0,0,0,0,0,0,BENIGN
80,69880475,37,0,0,0,1,0,0,0,0,0,73,0,0,0,0,0,0,0,BENIGN
465,2184794,16,0,0,0,1,0,0,0,0,0,73,0,0,0,0,0,0,0,BENIGN
465,259,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
443,115043808,35,0,0,0,0,1,0,0,0,0,0,2336214.819,4898123,36728,10000000,4415.681973,10000000,10000000,BENIGN
27606,127066,16,0,0,0,0,0,0,0,0,0,250.9230769,0,0,0,0,0,0,0,BENIGN
27606,4,1,0,0,0,0,0,0,0,0,0,53.84615385,0,0,0,0,0,0,0,BENIGN
21,274003,18,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,BENIGN
49221,1,2,0,0,0,0,0,0,0,0,0,232.6153846,0,0,0,0,0,0,0,BENIGN
21,98,3,0,0,0,1,0,0,0,0,0,105.1875,0,0,0,0,0,0,0,BENIGN
5353,74128844,130,0,0,0,0,0,0,0,0,1,54,3303496.186,7002791,20,15900000,9636890.557,29400000,8003003,BENIGN
53,30963,1,0,0,0,1,0,0,0,0,1,198.547619,0,0,0,0,0,0,0,BENIGN
80,4633221,4947,0,0,0,0,0,0,0,0,1,60,0,0,0,0,0,0,0,BENIGN
80,265,2,0,0,0,1,0,0,0,0,0,73,0,0,0,0,0,0,0,BENIGN
443,63060090,7,0,0,0,0,1,0,0,0,0,10.33333333,0,81777,81777,58900000,0,58900000,58900000,BENIGN
53991,4,2,0,0,0,1,0,0,0,0,1,1209.746862,0,0,0,0,0,0,0,BENIGN
443,61395593,16,0,0,0,1,0,0,0,0,1,268.5333333,239868.8334,671344,83698,10100000,138481.786,10200000,9806780,BENIGN
123,66026489,2,0,0,0,1,0,0,0,0,1,276.3666667,0,28246,28246,66000000,0,66000000,66000000,BENIGN
80,1634250,5228,0,0,0,1,0,0,0,0,0,1053.393735,0,0,0,0,0,0,0,BENIGN
80,451723,795,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
443,5844321,7,0,0,0,1,0,0,0,0,1,947.1351351,0,151708,151708,5692588,0,5692588,5692588,BENIGN
443,5837475,7,0,0,0,1,0,0,0,0,0,199.2068966,0,174128,174128,5663294,0,5663294,5663294,BENIGN
59053,257,2,0,0,0,1,0,0,0,0,0,43.5483871,0,0,0,0,0,0,0,BENIGN
35849,4,2,0,0,0,0,0,0,0,0,1,113,0,0,0,0,0,0,0,BENIGN
138,24,13,0,0,0,1,0,0,0,0,0,247.3658537,0,0,0,0,0,0,0,BENIGN
137,23,13,0,0,0,1,0,0,0,0,0,71.42424242,0,0,0,0,0,0,0,BENIGN
137,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
138,24,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
80,5558339,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
123,64002915,4,0,0,0,0,1,0,0,0,0,0,0,149,149,64000000,0,64000000,64000000,BENIGN
80,6964667,21,0,0,0,1,0,0,0,0,1,1145.397367,0,0,0,0,0,0,0,BENIGN
123,68016354,2,0,0,0,0,0,0,0,0,1,146,0,16299,16299,68000000,0,68000000,68000000,BENIGN
443,5112635,7,0,0,0,1,0,0,0,0,0,20.20689655,0,0,0,0,0,0,0,BENIGN
43747,1743,3,0,0,0,1,0,0,0,0,0,173.225,0,0,0,0,0,0,0,BENIGN
80,8887934,811,0,0,0,1,0,0,0,0,0,154.4285714,0,0,0,0,0,0,0,BENIGN
443,61403966,15,0,0,0,0,1,0,0,0,0,0,149462.4154,451306,85039,10000000,7515.6417,10000000,10000000,BENIGN
443,61404028,15,0,0,0,1,0,0,0,0,0,22.9,159380.5379,476042,85398,10000000,36736.88244,10100000,9999701,BENIGN
80,610904,1310,0,0,0,1,0,0,0,0,0,72.53164557,0,0,0,0,0,0,0,BENIGN
80,66,3,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,BENIGN
443,117274225,33,0,0,0,1,0,0,0,0,0,451.0666667,73870.03122,172734,68266,58500000,287315.1629,58700000,58300000,BENIGN
443,61102156,15,0,0,0,1,0,0,0,0,0,41.93548387,232607.0354,655983,83545,9963933.5,106598.6174,10000000,9746757,BENIGN
80,111087821,16,0,0,0,1,0,0,0,0,0,64.58064516,81897.07199,449532,198631,9847226.818,614583.683,10100000,8003578,BENIGN
53,90386,1,0,0,0,1,0,0,0,0,0,424.6666667,0,0,0,0,0,0,0,BENIGN
443,115851617,21,0,0,0,1,0,0,0,0,0,39.46666667,29704.12391,134228,30875,9614360.5,1423764.782,10100000,5094249,BENIGN
80,116277033,18,0,0,0,1,0,0,0,0,0,73.65625,287465.1913,990080,36178,10000000,33699.43435,10100000,9999680,BENIGN
49515,3,2,0,0,0,1,0,0,0,0,1,546.2063492,0,0,0,0,0,0,0,BENIGN
80,6840786,2,0,0,0,1,0,0,0,0,1,361.0930233,0,0,0,0,0,0,0,BENIGN
80,5272974,2,0,0,0,1,0,0,0,0,1,353.6904762,0,0,0,0,0,0,0,BENIGN
80,3517150,2,0,0,0,0,0,0,0,0,1,103.75,0,0,0,0,0,0,0,BENIGN
80,12428431,1441,0,1,0,0,1,0,0,0,0,33.16666667,0,0,0,0,0,0,0,BENIGN
53,30918,1,0,1,0,0,1,0,0,0,0,40.33333333,0,0,0,0,0,0,0,BENIGN
80,115951646,16,0,1,0,0,1,0,0,0,0,31.22222222,81511.08735,321109,50582,10000000,73508.52405,10200000,9887947,BENIGN
443,115980116,21,0,1,0,0,1,0,0,0,0,24.2,21545.35006,105638,30815,9627781.833,1404027.836,10200000,5172596,BENIGN
443,61018882,16,0,0,0,1,0,0,0,0,0,454.875,96843.76016,321651,83652,10000000,236227.9238,10200000,9585739,BENIGN
49518,313,2,0,0,0,0,1,0,0,0,0,74.625,0,0,0,0,0,0,0,BENIGN
80,116323730,16,0,0,0,0,0,0,0,0,0,94.66666667,116765.3682,573436,185982,9981913.091,58365.13002,10000000,9806473,BENIGN
139,65075,49,0,0,0,0,0,0,0,0,1,54,0,0,0,0,0,0,0,BENIGN
139,11949,1,0,0,0,1,0,0,0,0,1,971.6887077,0,0,0,0,0,0,0,BENIGN
443,234034,8,0,0,0,1,0,0,0,0,0,212.12,0,0,0,0,0,0,0,BENIGN
80,115652045,16,0,0,0,1,0,0,0,0,1,99.625,116262.332,422126,36225,10000000,33030.05824,10100000,9999294,BENIGN
